tahun,bulan,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_kelamin,jumlah
2018,7,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,27
2018,7,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,34
2018,7,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,30
2018,7,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,36
2018,7,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,34
2018,7,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,42
2018,7,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,33
2018,7,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,38
2018,7,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,24
2018,7,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,25
2018,7,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,35
2018,7,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,12
2018,7,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,16
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,1
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,5
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,8
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,2
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,4
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,3
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,3
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,8
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,20
2018,7,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,13
2018,7,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,13
2018,7,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,33
2018,7,JAKARTA SELATAN,PANCORAN,RAWA JATI,Perempuan,20
2018,7,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,12
2018,7,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,16
2018,7,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,8
2018,7,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,41
2018,7,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,45
2018,7,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,29
2018,7,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,39
2018,7,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,25
2018,7,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,26
2018,7,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,17
2018,7,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,33
2018,7,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,31
2018,7,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,23
2018,7,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,28
2018,7,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,19
2018,7,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,27
2018,7,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,19
2018,7,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Perempuan,11
2018,7,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,10
2018,7,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,30
2018,7,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,16
2018,7,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,24
2018,7,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,21
2018,7,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,20
2018,7,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,22
2018,7,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,25
2018,7,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,22
2018,7,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,28
2018,7,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,28
2018,7,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,5
2018,7,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,20
2018,7,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,18
2018,7,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,58
2018,7,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,40
2018,7,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,26
2018,7,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Perempuan,21
2018,7,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Perempuan,33
2018,7,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Perempuan,23
2018,7,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Perempuan,46
2018,7,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Perempuan,20
2018,7,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Perempuan,20
2018,7,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Perempuan,25
2018,7,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,31
2018,7,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,20
2018,7,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,29
2018,7,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,29
2018,7,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,31
2018,7,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,80
2018,7,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,14
2018,7,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,75
2018,7,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,45
2018,7,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,88
2018,7,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,18
2018,7,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,58
2018,7,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,46
2018,7,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,56
2018,7,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,43
2018,7,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,66
2018,7,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,20
2018,7,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,18
2018,7,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,28
2018,7,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,24
2018,7,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,22
2018,7,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,35
2018,7,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,18
2018,7,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,27
2018,7,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,31
2018,7,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,29
2018,7,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,32
2018,7,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,24
2018,7,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,34
2018,7,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,17
2018,7,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,15
2018,7,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,18
2018,7,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,17
2018,7,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,16
2018,7,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,23
2018,7,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,58
2018,7,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,11
2018,8,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Laki-laki,4
2018,8,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Laki-laki,4
2018,8,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,Laki-laki,1
2018,8,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Laki-laki,2
2018,8,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Laki-laki,1
2018,8,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Laki-laki,6
2018,8,JAKARTA PUSAT,GAMBIR,CIDENG,Laki-laki,7
2018,8,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-laki,10
2018,8,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-laki,7
2018,8,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-laki,4
2018,8,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-laki,4
2018,8,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-laki,7
2018,8,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-laki,18
2018,8,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-laki,14
2018,8,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-laki,11
2018,8,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-laki,22
2018,8,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-laki,16
2018,8,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-laki,19
2018,8,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-laki,16
2018,8,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-laki,15
2018,8,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-laki,12
2018,8,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-laki,20
2018,8,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-laki,10
2018,8,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-laki,20
2018,8,JAKARTA PUSAT,SENEN,SENEN,Laki-laki,8
2018,8,JAKARTA PUSAT,SENEN,KENARI,Laki-laki,3
2018,8,JAKARTA PUSAT,SENEN,PASEBAN,Laki-laki,17
2018,8,JAKARTA PUSAT,SENEN,KRAMAT,Laki-laki,14
2018,8,JAKARTA PUSAT,SENEN,KWITANG,Laki-laki,16
2018,8,JAKARTA PUSAT,SENEN,BUNGUR,Laki-laki,14
2018,8,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-laki,13
2018,8,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-laki,16
2018,8,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-laki,18
2018,8,JAKARTA PUSAT,MENTENG,MENTENG,Laki-laki,21
2018,8,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-laki,16
2018,8,JAKARTA PUSAT,MENTENG,CIKINI,Laki-laki,8
2018,8,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-laki,3
2018,8,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-laki,7
2018,8,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-laki,
2018,8,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-laki,10
2018,8,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-laki,8
2018,8,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-laki,22
2018,8,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-laki,14
2018,8,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-laki,12
2018,8,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-laki,7
2018,8,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-laki,24
2018,8,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-laki,23
2018,8,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-laki,20
2018,8,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-laki,27
2018,8,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-laki,73
2018,8,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-laki,7
2018,8,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-laki,35
2018,8,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-laki,55
2018,8,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-laki,29
2018,8,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Laki-laki,16
2018,8,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Laki-laki,51
2018,8,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Laki-laki,42
2018,8,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Laki-laki,27
2018,8,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Laki-laki,50
2018,8,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Laki-laki,55
2018,8,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Laki-laki,44
2018,8,JAKARTA UTARA,KOJA,KOJA,Laki-laki,23
2018,8,JAKARTA UTARA,KOJA,TUGU UTARA,Laki-laki,74
2018,8,JAKARTA UTARA,KOJA,LAGOA,Laki-laki,50
2018,8,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Laki-laki,37
2018,8,JAKARTA UTARA,KOJA,TUGU SELATAN,Laki-laki,39
2018,8,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Laki-laki,51
2018,8,JAKARTA UTARA,CILINCING,CILINCING,Laki-laki,50
2018,8,JAKARTA UTARA,CILINCING,SUKAPURA,Laki-laki,42
2018,8,JAKARTA UTARA,CILINCING,MARUNDA,Laki-laki,27
2018,8,JAKARTA UTARA,CILINCING,KALI BARU,Laki-laki,67
2018,8,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Laki-laki,31
2018,8,JAKARTA UTARA,CILINCING,ROROTAN,Laki-laki,37
2018,8,JAKARTA UTARA,CILINCING,SEMPER BARAT,Laki-laki,73
2018,8,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Laki-laki,38
2018,8,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Laki-laki,67
2018,8,JAKARTA UTARA,PADEMANGAN,ANCOL,Laki-laki,14
2018,8,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Laki-laki,27
2018,8,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Laki-laki,35
2018,8,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Laki-laki,24
2018,8,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Laki-laki,57
2018,8,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Laki-laki,91
2018,8,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Laki-laki,46
2018,8,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Laki-laki,24
2018,8,JAKARTA BARAT,CENGKARENG,KAPUK,Laki-laki,95
2018,8,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Laki-laki,65
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Laki-laki,9
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Laki-laki,9
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Laki-laki,20
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Laki-laki,11
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Laki-laki,20
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Laki-laki,23
2018,8,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Laki-laki,29
2018,8,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Laki-laki,10
2018,8,JAKARTA BARAT,TAMAN SARI,KRUKUT,Laki-laki,21
2018,8,JAKARTA BARAT,TAMAN SARI,MAPHAR,Laki-laki,13
2018,8,JAKARTA BARAT,TAMAN SARI,TANGKI,Laki-laki,6
2018,8,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Laki-laki,4
2018,8,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Laki-laki,16
2018,8,JAKARTA BARAT,TAMAN SARI,GLODOK,Laki-laki,8
2018,8,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Laki-laki,6
2018,8,JAKARTA BARAT,TAMBORA,TAMBORA,Laki-laki,5
2018,8,JAKARTA BARAT,TAMBORA,KALI ANYAR,Laki-laki,19
2018,8,JAKARTA BARAT,TAMBORA,DURI UTARA,Laki-laki,13
2018,8,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Laki-laki,14
2018,8,JAKARTA BARAT,TAMBORA,KERENDANG,Laki-laki,15
2018,8,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Laki-laki,27
2018,8,JAKARTA BARAT,TAMBORA,ANGKE,Laki-laki,21
2018,8,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Laki-laki,13
2018,8,JAKARTA BARAT,TAMBORA,PEKOJAN,Laki-laki,19
2018,8,JAKARTA BARAT,TAMBORA,ROA MALAKA,Laki-laki,2
2018,8,JAKARTA BARAT,TAMBORA,DURI SELATAN,Laki-laki,18
2018,8,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Laki-laki,43
2018,8,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Laki-laki,48
2018,8,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Laki-laki,31
2018,8,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Laki-laki,22
2018,8,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Laki-laki,46
2018,8,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Laki-laki,34
2018,8,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Laki-laki,21
2018,8,JAKARTA BARAT,KALI DERES,KALIDERES,Laki-laki,46
2018,8,JAKARTA BARAT,KALI DERES,SEMANAN,Laki-laki,60
2018,8,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Laki-laki,78
2018,8,JAKARTA BARAT,KALI DERES,KAMAL,Laki-laki,32
2018,8,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Laki-laki,59
2018,8,JAKARTA BARAT,PALMERAH,PALMERAH,Laki-laki,53
2018,8,JAKARTA BARAT,PALMERAH,SLIPI,Laki-laki,11
2018,8,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Laki-laki,21
2018,8,JAKARTA BARAT,PALMERAH,JATI PULO,Laki-laki,27
2018,8,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Laki-laki,23
2018,8,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Laki-laki,21
2018,8,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Laki-laki,47
2018,8,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Laki-laki,33
2018,8,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Laki-laki,32
2018,8,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Laki-laki,40
2018,8,JAKARTA BARAT,KEMBANGAN,JOGLO,Laki-laki,32
2018,8,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Laki-laki,21
2018,8,JAKARTA SELATAN,TEBET,TEBET TIMUR,Laki-laki,16
2018,8,JAKARTA SELATAN,TEBET,TEBET BARAT,Laki-laki,6
2018,8,JAKARTA SELATAN,TEBET,MENTENG DALAM,Laki-laki,17
2018,8,JAKARTA SELATAN,TEBET,KEBON BARU,Laki-laki,17
2018,8,JAKARTA SELATAN,TEBET,BUKIT DURI,Laki-laki,6
2018,8,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Laki-laki,16
2018,8,JAKARTA SELATAN,TEBET,MANGGARAI,Laki-laki,13
2018,8,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Laki-laki,2
2018,8,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Laki-laki,1
2018,8,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Laki-laki,3
2018,8,JAKARTA SELATAN,SETIA BUDI,KARET,Laki-laki,5
2018,8,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Laki-laki,19
2018,8,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Laki-laki,20
2018,8,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Laki-laki,5
2018,8,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Laki-laki,4
2018,8,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Laki-laki,11
2018,8,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Laki-laki,21
2018,8,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Laki-laki,21
2018,8,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Laki-laki,17
2018,8,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Laki-laki,10
2018,8,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Laki-laki,13
2018,8,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Laki-laki,28
2018,8,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Laki-laki,18
2018,8,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Laki-laki,31
2018,8,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Laki-laki,37
2018,8,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Laki-laki,23
2018,8,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Laki-laki,35
2018,8,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Laki-laki,22
2018,8,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Laki-laki,37
2018,8,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Laki-laki,27
2018,8,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Laki-laki,14
2018,8,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Laki-laki,27
2018,8,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Laki-laki,23
2018,8,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Laki-laki,32
2018,8,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Laki-laki,25
2018,8,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Laki-laki,21
2018,8,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Laki-laki,14
2018,8,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Laki-laki,15
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Laki-laki,
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Laki-laki,4
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Laki-laki,7
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Laki-laki,3
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Laki-laki,4
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Laki-laki,2
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Laki-laki,1
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Laki-laki,4
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Laki-laki,25
2018,8,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Laki-laki,15
2018,8,JAKARTA SELATAN,PANCORAN,PANCORAN,Laki-laki,17
2018,8,JAKARTA SELATAN,PANCORAN,KALIBATA,Laki-laki,21
2018,8,JAKARTA SELATAN,PANCORAN,RAWA JATI,Laki-laki,10
2018,8,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Laki-laki,15
2018,8,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Laki-laki,14
2018,8,JAKARTA SELATAN,PANCORAN,CIKOKO,Laki-laki,5
2018,8,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Laki-laki,30
2018,8,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Laki-laki,34
2018,8,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Laki-laki,21
2018,8,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Laki-laki,22
2018,8,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Laki-laki,22
2018,8,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Laki-laki,24
2018,8,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Laki-laki,20
2018,8,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Laki-laki,29
2018,8,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Laki-laki,29
2018,8,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Laki-laki,31
2018,8,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Laki-laki,32
2018,8,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Laki-laki,21
2018,8,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Laki-laki,14
2018,8,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Laki-laki,14
2018,8,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Laki-laki,11
2018,8,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Laki-laki,10
2018,8,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Laki-laki,25
2018,8,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Laki-laki,22
2018,8,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Laki-laki,26
2018,8,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Laki-laki,22
2018,8,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Laki-laki,14
